timestamp,cpu_usage,memory_usage,disk_read_iops,disk_write_iops,network_in,network_out,disk_read_latency,disk_write_latency,disk_free_space,packet_loss,network_latency,query_execution_time,active_connections,http_requests_per_sec,backend_latency
2025-04-22 00:58:05.058566,78.7545,19.0,215,407,33.0,37.0,2.11,3.49,786.0,0.91,13.330403150638041,33.64,488,1225,64.64523137981078
2025-04-22 00:58:20.058566,77.265,28.0,59,339,15.0,10.0,4.99,3.68,768.0,0.64,14.314306358093583,111.45,229,1876,214.1709583020188
2025-04-22 00:58:35.058566,120.7555,95.0,3348,3512,388.0,410.0,82.17,29.9,8.0,32.58,569.6065844003496,2483.62,2133,15164,4772.716693208254
2025-04-22 00:58:50.058566,22.646,9.0,482,54,36.0,9.0,4.32,1.01,740.0,0.33,6.908125750507101,79.48,176,1474,152.73492836109872
2025-04-22 00:59:05.058566,56.106500000000004,29.0,435,454,20.0,32.0,3.08,2.58,461.0,0.61,-3.5580002366609893,68.65,219,1916,131.92316094601696
2025-04-22 00:59:20.058566,71.687,14.0,124,155,35.0,22.0,4.16,4.36,626.0,0.33,17.174265444561346,154.27,384,502,296.457189208187
2025-04-22 00:59:35.058566,37.2675,13.0,469,373,22.0,44.0,3.51,4.39,109.0,0.27,8.13709034549751,21.97,405,698,42.21925485774206
2025-04-22 00:59:50.058566,80.908,26.0,388,367,24.0,23.0,2.18,1.76,431.0,0.24,1.5778162109198295,130.19,207,683,250.18319480789435
2025-04-22 01:00:05.058566,68.6885,29.0,284,76,21.0,47.0,3.12,2.78,193.0,0.87,17.828153642734964,179.92,369,416,345.7482172965385
2025-04-22 01:00:20.058566,50.519,9.0,363,442,26.0,5.0,4.04,1.95,350.0,0.62,7.4341160286313315,179.13,460,1118,344.23009206496744
2025-04-22 01:00:35.058566,60.8695,22.0,314,372,7.0,17.0,2.83,4.89,651.0,0.73,11.205597566596413,24.4,417,1236,46.88893120295431
2025-04-22 01:00:50.058566,63.449999999999996,22.0,304,260,32.0,19.0,3.47,4.45,101.0,0.28,-0.446497840141876,154.89,357,1158,297.648629263344
2025-04-22 01:01:05.058566,58.5505,13.0,441,292,8.0,32.0,2.25,4.21,184.0,0.04,6.374648956795607,125.43,336,879,241.03600986830162
2025-04-22 01:01:20.058566,16.971,18.0,146,368,19.0,38.0,2.49,4.41,703.0,0.04,4.029883429269886,77.53,43,1178,148.98765721987903
2025-04-22 01:01:35.058566,29.491500000000002,18.0,55,200,26.0,40.0,1.63,1.15,123.0,0.76,17.74403101842703,182.97,93,1592,351.6093336969078
2025-04-22 01:01:50.058566,43.572,15.0,99,131,46.0,45.0,4.44,1.89,186.0,0.95,24.73779282595638,127.89,22,1273,245.7633365387634
2025-04-22 01:02:05.058566,28.592499999999998,11.0,263,426,7.0,20.0,1.96,4.71,623.0,0.7,16.40668266401032,70.4,339,1778,135.28609658557312
2025-04-22 01:02:20.058566,58.833,13.0,109,410,42.0,48.0,4.42,1.65,647.0,0.51,3.0346186547063727,124.69,49,1281,239.61396851214644
2025-04-22 01:02:35.058566,25.4735,12.0,76,426,44.0,36.0,2.9,3.9,793.0,0.94,14.046395497621429,117.49,392,361,225.77789045225828
2025-04-22 01:02:50.058566,49.034000000000006,7.0,385,294,14.0,8.0,3.38,2.11,550.0,0.32,3.2896949179070396,161.51,157,682,310.37013436840783
2025-04-22 01:03:05.058566,94.06450000000001,51.0,1168,1784,62.0,71.0,15.55,18.32,80.0,1.77,28.177630548635864,605.66,1558,14728,1163.8831996877584
2025-04-22 01:03:20.058566,65.40499999999999,11.0,364,431,33.0,28.0,3.6,2.69,472.0,0.82,12.010278852752784,98.3,270,1088,188.9008990676397
2025-04-22 01:03:35.058566,44.785500000000006,7.0,130,209,15.0,30.0,4.72,4.24,297.0,0.03,-4.116590201156471,161.66,26,986,310.6583859946555
2025-04-22 01:03:50.058566,11.446,5.0,312,62,34.0,14.0,4.82,3.59,339.0,0.15,12.79522685888554,47.9,23,678,92.04835264842261
2025-04-22 01:04:05.058566,43.1965,23.0,203,297,22.0,34.0,2.13,2.65,423.0,0.77,13.074947791560497,69.76,289,1229,134.05622298024971
2025-04-22 01:04:20.058566,56.077000000000005,8.0,365,355,25.0,6.0,3.44,4.94,322.0,0.64,13.342838023987587,158.71,82,1347,304.989437345118
2025-04-22 01:04:35.058566,58.0875,28.0,455,206,11.0,28.0,2.78,4.29,536.0,0.89,19.046443494567708,155.81,302,1662,299.4165725709964
2025-04-22 01:04:50.058566,35.258,11.0,159,441,18.0,26.0,4.74,4.19,429.0,0.85,20.825908432118464,49.5,127,1547,95.12303666173109
2025-04-22 01:05:05.058566,75.8485,15.0,251,77,46.0,17.0,3.38,3.73,772.0,0.96,20.04117586509371,154.86,124,111,297.5909789380945
2025-04-22 01:05:20.058566,11.349,28.0,292,485,35.0,48.0,4.2,4.74,458.0,0.05,-0.046062800604094845,82.97,432,926,159.44158286512783
2025-04-22 01:05:35.058566,24.6895,4.0,305,121,12.0,42.0,3.45,3.88,644.0,0.41,8.640977944199816,125.0,279,1892,240.20968853972497
2025-04-22 01:05:50.058566,79.58,19.0,323,305,39.0,33.0,3.29,2.95,273.0,0.15,0.6131009504374005,146.32,401,1742,281.17985301706045
2025-04-22 01:06:05.058566,87.3905,43.0,1429,1976,69.0,67.0,11.51,12.65,31.0,2.48,44.38895014096822,383.45,1903,6306,736.8672405644603
2025-04-22 01:06:20.058566,72.631,18.0,496,376,34.0,38.0,4.69,3.15,283.0,0.84,21.632889333758204,80.27,128,1365,154.25305359266977
2025-04-22 01:06:35.058566,34.8215,25.0,159,57,34.0,40.0,2.49,4.12,349.0,0.73,5.205650792998209,139.61,252,1070,268.28539693624805
2025-04-22 01:06:50.058566,11.302,7.0,331,98,37.0,14.0,2.05,2.32,564.0,0.41,13.23834730777639,191.23,405,105,367.4823899156128
2025-04-22 01:07:05.058566,51.8125,29.0,261,314,44.0,48.0,2.73,1.81,708.0,0.37,7.329939553658985,146.6,218,105,281.71792271938943
2025-04-22 01:07:20.058566,74.503,6.0,319,242,28.0,26.0,4.05,1.94,306.0,0.5,3.3420950692044524,123.02,153,1297,236.40476707325573
2025-04-22 01:07:35.058566,94.2335,88.0,4151,2812,207.0,245.0,72.58,32.72,3.0,43.18,763.1393450439133,1032.11,3726,18622,1983.382573109884
2025-04-22 01:07:50.058566,73.52399999999999,7.0,55,367,19.0,34.0,4.92,3.12,421.0,0.17,-2.1716842818325626,191.78,224,291,368.5393125451876
2025-04-22 01:08:05.058566,36.3245,16.0,115,399,41.0,49.0,3.26,1.09,440.0,0.49,8.395665924271475,22.57,409,1829,43.37226136273274
2025-04-22 01:08:20.058566,12.495,11.0,235,200,25.0,21.0,4.27,3.95,248.0,0.33,3.5465780538103093,147.36,446,1548,283.178397625711
2025-04-22 01:08:35.058566,22.5755,14.0,95,149,18.0,46.0,4.16,4.75,311.0,0.98,19.436549658470078,65.22,112,1469,125.3318070924869
2025-04-22 01:08:50.058566,75.666,4.0,276,103,34.0,48.0,4.6,2.79,637.0,0.29,1.0350449623879392,26.27,390,1939,50.4824681435086
2025-04-22 01:09:05.058566,96.79650000000001,156.0,2045,3910,318.0,333.0,50.13,49.49,8.0,45.39,801.1776884872685,2167.42,2356,21936,4165.082265078166
2025-04-22 01:09:20.058566,28.087,5.0,247,116,7.0,48.0,1.11,3.46,174.0,0.12,4.126415835683658,161.2,55,978,309.7744143408293
2025-04-22 01:09:35.058566,13.7575,12.0,121,143,41.0,40.0,3.32,4.23,202.0,0.02,-0.1717151100526227,146.03,296,1456,280.6225665396483
2025-04-22 01:09:50.058566,39.098,10.0,218,341,15.0,37.0,4.31,2.62,513.0,0.82,15.04504882267963,17.44,377,494,33.51405574506243
2025-04-22 01:10:05.058566,85.9885,55.0,1818,1874,62.0,66.0,10.36,11.69,22.0,1.96,38.36933955591883,382.59,1882,6621,735.2145979073069
2025-04-22 01:10:20.058566,33.849000000000004,10.0,305,254,26.0,9.0,4.97,4.59,508.0,0.75,6.317141783567312,58.53,472,826,112.47578456184083
2025-04-22 01:10:35.058566,60.4195,7.0,78,82,14.0,17.0,2.41,3.75,439.0,0.88,22.05338949047238,32.16,348,1128,61.801148667500435
2025-04-22 01:10:50.058566,104.39,217.0,2743,2575,391.0,150.0,99.45,74.83,8.0,24.78,434.71723135223243,1241.88,4121,26252,2386.4928640297094
2025-04-22 01:11:05.058566,72.6905,4.0,492,498,44.0,26.0,2.17,1.96,284.0,0.58,5.798613765480096,148.01,201,984,284.4274880061175
2025-04-22 01:11:20.058566,48.041,20.0,120,134,38.0,22.0,3.51,4.07,658.0,0.21,3.189912713509315,139.87,349,232,268.78503308841067
2025-04-22 01:11:35.058566,30.3415,4.0,498,313,43.0,12.0,3.33,1.36,521.0,0.9,11.894865883504977,181.87,497,1638,349.49548843775824
2025-04-22 01:11:50.058566,49.932,11.0,145,90,40.0,30.0,3.15,1.12,660.0,0.04,-0.4005560151791535,48.96,285,116,94.08533080723947
2025-04-22 01:12:05.058566,78.36250000000001,18.0,174,240,33.0,8.0,4.94,1.95,684.0,0.35,2.5880786398881535,187.53,407,894,360.372183134837
2025-04-22 01:12:20.058566,26.043,14.0,366,216,24.0,16.0,3.25,2.53,649.0,0.05,-0.7621028481247827,165.48,289,1903,317.9991940764295
2025-04-22 01:12:35.058566,79.8235,26.0,251,296,49.0,49.0,3.47,4.66,290.0,0.37,11.837612227670022,79.08,178,1320,151.9662573577716
2025-04-22 01:12:50.058566,12.574,22.0,106,431,22.0,30.0,4.95,1.25,687.0,0.11,7.355117979187803,174.02,123,1345,334.41031999746355
2025-04-22 01:13:05.058566,44.5745,12.0,95,274,19.0,46.0,3.89,4.97,747.0,0.01,-12.765114565020005,166.18,492,1629,319.344368332252
2025-04-22 01:13:20.058566,37.475,24.0,408,179,17.0,44.0,1.86,3.77,287.0,0.07,-1.4960504216085826,22.38,73,1992,43.00714263615235
2025-04-22 01:13:35.058566,51.1755,26.0,215,381,34.0,41.0,3.27,3.93,799.0,0.75,12.046103599577926,110.86,412,1531,213.03716857211128
2025-04-22 01:13:50.058566,28.206,25.0,178,64,23.0,36.0,3.65,1.74,470.0,0.6,6.7141926081205465,59.27,353,573,113.89782591799599
2025-04-22 01:14:05.058566,47.676500000000004,24.0,294,290,26.0,39.0,2.24,1.86,488.0,0.91,20.02435049845277,156.98,318,491,301.66493525572815
2025-04-22 01:14:20.058566,63.597,6.0,124,57,12.0,37.0,2.16,2.63,630.0,0.45,-0.6939332274524777,20.1,256,1482,38.62571791718778
2025-04-22 01:14:35.058566,39.557500000000005,29.0,467,330,38.0,37.0,4.82,2.47,382.0,0.86,20.53644133883251,76.74,352,151,147.46953198830795
2025-04-22 01:14:50.058566,61.998000000000005,19.0,105,316,17.0,21.0,3.91,1.32,673.0,0.5,13.364394045495317,15.42,240,438,29.63226717826047
2025-04-22 01:15:05.058566,32.0385,30.0,394,252,17.0,18.0,1.27,3.61,376.0,0.03,0.6063853178346399,107.95,239,1076,207.44508702290648
2025-04-22 01:15:20.058566,74.609,21.0,283,471,16.0,35.0,4.63,2.57,516.0,0.95,15.428807991364403,142.55,35,1370,273.9351288107024
2025-04-22 01:15:35.058566,39.149499999999996,9.0,353,359,18.0,11.0,3.1,3.49,142.0,0.82,16.605673350268724,161.8,122,223,310.92742084582
2025-04-22 01:15:50.058566,36.64,30.0,265,249,47.0,44.0,1.04,4.34,394.0,0.52,7.880907788828371,62.4,394,1084,119.9126765190307
2025-04-22 01:16:05.058566,117.26050000000001,230.0,3636,4375,338.0,172.0,44.52,94.83,2.0,12.93,224.05462025579024,2837.21,4129,24691,5452.202643374345
2025-04-22 01:16:20.058566,24.361,8.0,238,374,48.0,14.0,2.72,4.71,370.0,0.63,11.672881700196541,159.87,490,281,307.21858325476666
2025-04-22 01:16:35.058566,43.9815,27.0,378,134,24.0,34.0,3.76,1.71,378.0,0.04,3.588656208485417,94.05,287,1400,180.73376965728906
2025-04-22 01:16:50.058566,117.07199999999999,132.0,3097,4974,446.0,239.0,39.26,68.99,4.0,33.89,594.3692029438492,1365.85,2584,21497,2624.7232247358666
2025-04-22 01:17:05.058566,39.2225,26.0,482,444,23.0,11.0,1.87,1.9,714.0,0.21,8.474457069967732,82.17,293,787,157.9042408584736
2025-04-22 01:17:20.058566,79.423,26.0,227,204,13.0,8.0,1.58,1.16,210.0,0.84,19.446992668829132,172.78,484,985,332.02743988714946
2025-04-22 01:17:35.058566,30.483500000000003,20.0,364,209,32.0,28.0,1.2,3.24,368.0,0.06,1.2423939691301804,91.98,351,1715,176.75589721507123
2025-04-22 01:17:50.058566,63.214,11.0,93,379,44.0,6.0,2.4,1.66,353.0,0.63,9.849790734425014,70.82,380,1581,136.09320113906657
2025-04-22 01:18:05.058566,44.4645,31.0,120,295,34.0,21.0,3.39,2.41,230.0,0.41,4.646528726934466,95.59,224,1120,183.6931530200985
2025-04-22 01:18:20.058566,50.755,24.0,279,381,31.0,44.0,3.4,2.18,549.0,0.31,2.916978096309455,70.32,151,787,135.13236238490765
2025-04-22 01:18:35.058566,39.275499999999994,14.0,104,341,15.0,45.0,1.95,4.46,192.0,0.19,2.515107624905295,23.93,10,318,45.985742774044944
2025-04-22 01:18:50.058566,32.516,15.0,396,228,29.0,44.0,2.24,2.7,307.0,0.35,-0.7056554166222293,116.73,397,1066,224.31741554593677
2025-04-22 01:19:05.058566,104.12650000000001,100.0,3879,3533,278.0,186.0,91.25,82.31,7.0,16.53,284.04727252687366,2166.36,4892,27234,4163.045286919349
2025-04-22 01:19:20.058566,57.427,16.0,154,74,32.0,32.0,3.75,3.22,447.0,0.81,15.319455496259604,23.99,239,719,46.10104342454401
2025-04-22 01:19:35.058566,38.7175,11.0,256,174,7.0,20.0,4.84,4.4,434.0,0.62,0.027316690728349968,86.16,324,941,165.57173411666162
2025-04-22 01:19:50.058566,19.008000000000003,10.0,459,183,5.0,27.0,3.06,1.28,515.0,0.58,9.818998207260462,164.78,258,1711,316.65401982060706
2025-04-22 01:20:05.058566,85.1185,46.0,1385,1149,60.0,96.0,17.47,19.81,41.0,4.2,78.542832129376,688.32,1603,8665,1322.7290625253079
2025-04-22 01:20:20.058566,16.059,5.0,290,218,40.0,38.0,4.21,4.66,626.0,0.85,16.515427438801506,157.45,460,1573,302.56812368463756
2025-04-22 01:20:35.058566,41.569500000000005,17.0,143,264,14.0,44.0,2.78,2.23,502.0,0.97,13.877675552167979,192.99,402,1389,370.86454233025216
2025-04-22 01:20:50.058566,56.519999999999996,13.0,294,248,36.0,6.0,2.95,1.05,414.0,0.87,12.316017578069566,177.23,491,1525,340.57890479916364
2025-04-22 01:21:05.058566,72.1105,13.0,146,400,11.0,47.0,3.93,1.66,572.0,0.66,7.891195467098784,193.57,60,1216,371.9791152850765
2025-04-22 01:21:20.058566,38.991,18.0,339,291,20.0,40.0,1.86,4.94,661.0,0.7,18.95032600131273,33.89,346,408,65.12565075689024
2025-04-22 01:21:35.058566,48.561499999999995,4.0,418,355,17.0,20.0,4.33,4.79,627.0,0.4,4.22392616596296,94.1,398,153,180.82985353270493
2025-04-22 01:21:50.058566,111.192,161.0,3989,2789,173.0,158.0,90.11,72.21,2.0,29.09,510.0442116434095,1139.49,4412,29860,2189.7323039530497
2025-04-22 01:22:05.058566,52.3425,18.0,107,68,35.0,28.0,1.15,1.72,280.0,0.56,11.297940430436487,18.94,349,370,36.39657200753913
2025-04-22 01:22:20.058566,22.863,21.0,340,478,30.0,34.0,4.81,1.63,683.0,0.4,15.911694150417762,128.18,161,638,246.32062301617557
2025-04-22 01:22:35.058566,11.2135,7.0,215,82,19.0,27.0,1.53,4.17,693.0,0.08,3.2858716245866857,183.6,499,1927,352.81999052714804
2025-04-22 01:22:50.058566,35.934000000000005,8.0,147,75,10.0,6.0,3.79,1.08,234.0,0.14,1.9666392370678984,130.58,368,1179,250.93264903613832
2025-04-22 01:23:05.058566,26.424500000000002,9.0,204,381,18.0,7.0,4.43,1.62,453.0,0.95,13.889291429247974,176.36,67,757,338.9070453669272
2025-04-22 01:23:20.058566,64.435,21.0,70,191,45.0,7.0,3.67,4.64,162.0,0.35,0.8281739468521101,77.44,170,1002,148.8147062441304
2025-04-22 01:23:35.058566,30.6355,28.0,161,267,10.0,35.0,2.92,3.68,744.0,0.91,21.67252635374036,148.94,177,1653,286.2146480888531
2025-04-22 01:23:50.058566,47.906,24.0,53,194,19.0,7.0,3.32,3.74,352.0,0.21,6.898348456264611,146.43,440,1933,281.39123754297543
2025-04-22 01:24:05.058566,47.396499999999996,11.0,495,291,13.0,24.0,1.02,4.9,568.0,0.47,0.2440721811302211,24.8,295,444,47.65760220628143
2025-04-22 01:24:20.058566,68.917,6.0,275,166,31.0,49.0,4.6,3.46,617.0,0.86,15.571815283330022,46.21,55,1692,88.80071765936553
2025-04-22 01:24:35.058566,61.4175,19.0,178,447,49.0,43.0,4.85,3.35,191.0,0.3,-2.5461381169180424,71.85,154,566,138.0725289726339
2025-04-22 01:24:50.058566,64.83800000000001,31.0,486,132,9.0,22.0,2.38,3.33,107.0,0.53,12.787205584170527,183.04,42,1945,351.74385112249007
2025-04-22 01:25:05.058566,20.6785,24.0,277,218,19.0,40.0,3.77,3.19,529.0,0.06,1.6528742879239546,129.34,274,979,248.54976892582422
2025-04-22 01:25:20.058566,69.059,31.0,183,358,28.0,20.0,3.49,2.41,452.0,0.96,13.26315920479782,123.2,272,1785,236.75066902475294
2025-04-22 01:25:35.058566,15.769499999999999,24.0,212,85,10.0,43.0,3.65,4.93,234.0,0.54,0.4703256665599209,198.71,485,1004,381.85653767783
2025-04-22 01:25:50.058566,47.72,22.0,98,365,44.0,44.0,4.49,3.98,322.0,0.75,19.87423354388821,118.58,281,1513,227.8725189363247
2025-04-22 01:26:05.058566,43.150499999999994,8.0,104,117,36.0,22.0,4.08,2.22,531.0,0.43,3.5523112122003706,72.56,18,712,139.43692000353954
2025-04-22 01:26:20.058566,61.841,18.0,287,277,45.0,19.0,4.26,3.15,217.0,0.41,2.857326629489216,34.15,399,821,65.62528690905286
2025-04-22 01:26:35.058566,60.831500000000005,20.0,400,156,28.0,30.0,4.2,1.25,539.0,0.7,2.584313423210819,144.35,448,1786,277.3941483256744
2025-04-22 01:26:50.058566,47.461999999999996,31.0,353,436,33.0,42.0,4.85,1.1,141.0,0.33,4.546492567367743,89.17,151,890,171.3559834166982
2025-04-22 01:27:05.058566,69.2425,8.0,396,212,43.0,24.0,1.95,1.01,611.0,0.98,16.957980219562582,167.13,407,1009,321.16996196515385
2025-04-22 01:27:20.058566,62.113,7.0,348,467,33.0,43.0,3.7,4.99,107.0,0.3,-6.003210774014266,124.37,461,1147,238.99903170948477
2025-04-22 01:27:35.058566,89.56349999999999,59.0,1802,1811,82.0,74.0,11.7,12.06,49.0,2.65,51.34307953470176,637.95,1625,10642,1225.9341664313404
2025-04-22 01:27:50.058566,95.844,183.0,3132,3839,287.0,373.0,76.23,77.78,6.0,32.91,583.2255471600151,874.33,3100,27968,1680.1802958475018
2025-04-22 01:28:05.058566,49.874500000000005,29.0,65,478,31.0,12.0,2.53,4.72,772.0,0.02,-4.604958411744314,38.98,351,1703,74.90698927422783
2025-04-22 01:28:20.058566,19.385,24.0,306,494,38.0,44.0,1.78,1.26,728.0,0.51,9.629520915405156,87.83,122,1305,168.78093555555233
2025-04-22 01:28:35.058566,11.365499999999999,21.0,434,201,45.0,42.0,3.72,4.44,340.0,0.84,24.67709219504534,172.66,179,837,331.7968385861513
2025-04-22 01:28:50.058566,77.976,5.0,226,405,38.0,18.0,1.36,3.35,268.0,0.07,2.336181804801818,149.0,169,572,286.3299487393522
2025-04-22 01:29:05.058566,31.206500000000002,11.0,205,300,8.0,43.0,2.93,1.37,546.0,0.89,7.573685308471116,164.41,439,1432,315.94299914252946
2025-04-22 01:29:20.058566,92.507,168.0,2080,4578,186.0,429.0,98.38,86.27,7.0,48.94,861.6486860645228,1584.85,4115,22750,3045.5705990574647
2025-04-22 01:29:35.058566,70.9575,5.0,137,113,19.0,8.0,4.25,2.27,624.0,0.4,4.7500750090854815,55.32,69,746,106.30719976014068
2025-04-22 01:29:50.058566,70.308,22.0,491,194,22.0,10.0,2.03,1.2,393.0,0.18,2.5169413349526333,131.18,473,769,252.08565554112897
2025-04-22 01:30:05.058566,31.6985,6.0,411,67,40.0,43.0,4.8,3.25,259.0,0.68,13.41853768966968,82.81,124,402,159.134114463797
2025-04-22 01:30:20.058566,23.358999999999998,9.0,270,117,42.0,31.0,4.25,1.37,324.0,0.46,14.452119594632034,96.35,406,601,185.15362792642
2025-04-22 01:30:35.058566,55.6695,11.0,344,234,44.0,47.0,1.11,3.73,527.0,0.31,8.862985805901715,177.59,75,485,341.27070870215806
2025-04-22 01:30:50.058566,85.15,44.0,1488,1338,64.0,85.0,10.53,16.44,55.0,4.33,78.05641946897369,493.49,941,12596,948.328633579751
2025-04-22 01:31:05.058566,27.580499999999997,10.0,260,164,5.0,24.0,2.41,3.33,624.0,0.33,19.99479700948826,72.64,229,560,139.59065420420498
2025-04-22 01:31:20.058566,37.641,15.0,491,466,9.0,26.0,2.52,4.61,117.0,0.04,-4.99880689676833,160.23,121,806,307.910387157761
2025-04-22 01:31:35.058566,25.4215,24.0,423,417,13.0,31.0,1.26,3.75,102.0,0.53,6.4461982323852025,142.15,390,189,273.16645780737525
2025-04-22 01:31:50.058566,20.122,13.0,206,475,33.0,27.0,1.62,4.15,449.0,0.75,14.329817422609972,70.78,468,1298,136.01633403873387
2025-04-22 01:32:05.058566,80.1625,30.0,113,138,26.0,27.0,3.74,1.29,255.0,0.93,20.742680501168735,197.71,357,1072,379.9348601695122
2025-04-22 01:32:20.058566,105.023,232.0,4153,4690,466.0,322.0,53.58,30.22,5.0,30.82,547.0778053048228,1405.66,4108,17950,2701.2252063419983
2025-04-22 01:32:35.058566,20.8635,8.0,253,251,38.0,14.0,4.46,1.0,512.0,0.62,7.827300194270105,123.38,484,1520,237.09657097625012
2025-04-22 01:32:50.058566,70.324,18.0,378,433,32.0,21.0,1.66,1.06,118.0,0.89,15.958405181795495,175.62,24,1312,337.485004010772
2025-04-22 01:33:05.058566,74.44449999999999,5.0,211,217,46.0,21.0,2.44,4.54,277.0,0.66,7.087886158427734,184.11,169,1689,353.80004605639016
2025-04-22 01:33:20.058566,62.265,16.0,387,442,42.0,40.0,1.05,2.17,398.0,0.02,0.15817437961892178,161.11,160,902,309.60146336508075
2025-04-22 01:33:35.058566,13.8555,30.0,454,378,26.0,28.0,2.76,2.86,691.0,0.65,7.897579723173742,176.9,431,1742,339.94475122141876
2025-04-22 01:33:50.058566,27.946,8.0,319,366,27.0,40.0,2.93,4.0,342.0,0.78,14.85859913270292,126.88,93,1190,243.82244225536243
2025-04-22 01:34:05.058566,54.6165,18.0,293,328,20.0,15.0,3.12,2.24,499.0,0.22,19.667151126560675,162.36,244,507,312.00356025047796
2025-04-22 01:34:20.058566,83.537,49.0,1492,1866,79.0,83.0,16.96,14.08,55.0,4.98,80.25773693912963,420.91,908,8784,808.8532800260451
2025-04-22 01:34:35.058566,43.1775,22.0,340,453,21.0,19.0,1.07,4.81,385.0,0.35,4.336050041121748,49.9,66,1028,95.8917076650582
2025-04-22 01:34:50.058566,42.618,9.0,466,434,7.0,39.0,1.14,3.88,417.0,0.1,2.9378226732216977,25.06,60,629,48.15723835844406
2025-04-22 01:35:05.058566,81.5685,57.0,1770,1446,92.0,65.0,17.43,14.69,55.0,4.3,72.24852510342224,519.82,1204,7408,998.9264023737587
2025-04-22 01:35:20.058566,46.749,19.0,435,483,25.0,19.0,2.95,1.31,161.0,0.14,0.6488330275429217,30.21,318,174,58.05387752628073
2025-04-22 01:35:35.058566,93.37950000000001,243.0,2059,2030,401.0,401.0,21.73,93.67,2.0,20.59,358.75953691423746,923.25,2418,29685,1774.1887595544085
2025-04-22 01:35:50.058566,92.32000000000001,45.0,1740,1792,87.0,82.0,19.71,19.99,23.0,4.43,81.66591605374565,747.89,1381,5866,1437.2033916957992
2025-04-22 01:36:05.058566,70.92049999999999,22.0,79,435,22.0,35.0,3.2,3.63,718.0,0.19,10.75417689554314,70.79,53,1732,136.03555081381705
2025-04-22 01:36:20.058566,25.840999999999998,14.0,359,76,14.0,31.0,2.78,1.77,556.0,0.27,6.664380296749449,67.38,143,192,129.48263051045333
2025-04-22 01:36:35.058566,105.2015,190.0,3181,4851,294.0,376.0,61.74,24.06,8.0,19.24,344.07793595858357,1805.86,2383,22740,3470.280545170782
2025-04-22 01:36:50.058566,73.752,9.0,219,109,29.0,16.0,2.37,3.33,477.0,0.58,13.631851573762734,176.96,435,1767,340.06005187191784
2025-04-22 01:37:05.058566,84.6125,52.0,1435,1216,60.0,64.0,16.16,12.31,48.0,1.72,28.161674422309513,794.71,1193,11665,1527.1763326352386
2025-04-22 01:37:20.058566,49.422999999999995,17.0,168,101,21.0,7.0,2.91,1.57,150.0,0.29,9.000838555755285,177.94,356,868,341.9432958300693
2025-04-22 01:37:35.058566,76.8035,23.0,328,420,6.0,13.0,4.24,4.78,644.0,0.57,7.167077921260494,70.97,126,479,136.38145276531424
2025-04-22 01:37:50.058566,39.894000000000005,30.0,110,249,30.0,39.0,4.89,3.47,536.0,0.22,0.6828363031559208,186.63,476,837,358.64267337735095
2025-04-22 01:38:05.058566,19.7145,15.0,470,256,48.0,11.0,3.5,4.76,379.0,0.68,2.7458543434561626,142.42,265,644,273.685310734621
2025-04-22 01:38:20.058566,52.765,14.0,91,397,26.0,12.0,1.02,2.56,182.0,0.11,1.821332828252368,70.8,13,1377,136.0547675889002
2025-04-22 01:38:35.058566,22.095499999999998,27.0,409,228,30.0,29.0,4.31,4.64,267.0,0.78,19.69786646098334,194.12,222,165,373.0360379146513
2025-04-22 01:38:50.058566,55.565999999999995,11.0,360,257,24.0,47.0,4.58,4.86,594.0,0.27,3.1491525349899083,192.27,443,1313,369.4809345242634
2025-04-22 01:39:05.058566,120.0265,208.0,3009,2050,305.0,246.0,50.06,55.75,6.0,15.94,277.4627182714176,1001.76,4993,20333,1925.059660732439
2025-04-22 01:39:20.058566,72.297,28.0,259,228,25.0,23.0,4.86,1.74,508.0,0.65,15.93124139553056,72.61,76,637,139.53300387895544
2025-04-22 01:39:35.058566,77.61749999999999,14.0,314,141,28.0,33.0,4.32,4.14,702.0,0.98,21.789081256076415,61.6,359,189,118.37533451237647
2025-04-22 01:39:50.058566,87.94800000000001,63.0,1494,1996,92.0,70.0,16.2,12.76,95.0,4.98,86.19993333293506,409.67,1127,12444,787.253624832553
2025-04-22 01:40:05.058566,40.8485,14.0,271,342,23.0,22.0,4.89,3.4,733.0,0.47,8.095576163610486,82.05,489,1825,157.67363955747547
2025-04-22 01:40:20.058566,92.879,50.0,1129,1433,66.0,96.0,18.88,10.99,87.0,2.82,45.76643813207137,410.1,1887,6170,788.0799461611297
2025-04-22 01:40:35.058566,63.289500000000004,30.0,222,475,26.0,23.0,1.67,1.63,109.0,0.46,3.4964347886428797,104.85,154,127,201.48788674712128
2025-04-22 01:40:50.058566,14.209999999999999,20.0,414,161,41.0,46.0,3.86,1.94,125.0,0.78,14.922122988626933,163.44,51,351,314.07897195946117
2025-04-22 01:41:05.058566,35.5605,13.0,355,312,26.0,25.0,2.28,1.53,221.0,0.9,23.793384580791304,110.34,331,1296,212.03789626778604
2025-04-22 01:41:20.058566,53.381,14.0,74,406,22.0,23.0,3.74,3.33,638.0,0.22,9.388055413111847,102.17,151,962,196.3377910248296
2025-04-22 01:41:35.058566,24.4315,26.0,108,276,27.0,45.0,3.2,4.12,342.0,0.99,9.708174619938653,155.5,191,1068,298.82085254341786
2025-04-22 01:41:50.058566,76.42200000000001,16.0,206,456,38.0,8.0,4.49,4.11,629.0,0.09,6.469380871759443,47.21,139,1498,90.72239516768333
